,event:id,org:resource,item:type,item:id,event:org:resource,concept:name,event:cum,time:timestamp,case:area,case:sub_company,case:doc_type,case:sub_area,case:doc_id,case:item:cat,case:vendor:name,case:inv_verif,case:concept:name,case:goods_receipt
3074,1077925122146308,vendorID_1844,Limit,50,user_603,Change Approval for Purchase Order,6125.0,2018-06-27 11:05:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00050,False
3075,1077925122146309,vendorID_1844,Limit,50,user_359,Record Invoice Receipt,6125.0,2018-06-28 11:43:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00050,False
3076,1077925122146317,vendorID_1844,Limit,50,user_602,Change Approval for Purchase Order,6125.0,2018-07-11 15:14:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00050,False
3077,1077925122146313,vendorID_1844,Limit,50,user_602,Change Approval for Purchase Order,6125.0,2018-07-31 12:51:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00050,False
3078,1077925122146314,vendorID_1844,Limit,50,user_603,Change Approval for Purchase Order,6125.0,2018-07-31 14:07:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00050,False
3079,1077925122146318,vendorID_1844,Limit,50,user_603,Change Approval for Purchase Order,6125.0,2018-08-11 09:35:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00050,False
3080,1077925122146315,vendorID_1844,Limit,50,user_602,Change Approval for Purchase Order,6125.0,2018-08-13 10:07:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00050,False
3081,1077925122146316,vendorID_1844,Limit,50,user_603,Change Approval for Purchase Order,6125.0,2018-08-13 11:01:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00050,False
3082,1077925122146304,vendorID_1844,Limit,50,NONE,Vendor creates invoice,6125.0,2018-09-04 23:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00050,False
3083,1077929417113606,vendorID_1844,Limit,60,user_604,Clear Invoice,5929.0,2018-04-07 16:35:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00060,False
3084,1077929417113600,vendorID_1844,Limit,60,user_603,Change Approval for Purchase Order,5929.0,2018-04-16 10:33:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00060,False
3085,1077929417113607,vendorID_1844,Limit,60,user_602,Change Approval for Purchase Order,5929.0,2018-06-07 08:56:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00060,False
3086,1077929417113608,vendorID_1844,Limit,60,user_603,Change Approval for Purchase Order,5929.0,2018-06-07 11:51:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00060,False
3087,1077929417113602,vendorID_1844,Limit,60,user_602,Change Approval for Purchase Order,5929.0,2018-06-27 10:35:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00060,False
3088,1077929417113603,vendorID_1844,Limit,60,user_602,Create Purchase Order Item,5929.0,2018-06-27 10:35:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00060,False
3089,1077929417113604,vendorID_1844,Limit,60,user_603,Change Approval for Purchase Order,5929.0,2018-06-27 11:05:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00060,False
3090,1077929417113605,vendorID_1844,Limit,60,batch_00,Record Invoice Receipt,5929.0,2018-06-28 14:34:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00060,False
3091,1077929417113601,vendorID_1844,Limit,60,NONE,Vendor creates invoice,5929.0,2018-07-05 23:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00060,False
3092,1077929417113613,vendorID_1844,Limit,60,user_602,Change Approval for Purchase Order,5929.0,2018-07-11 15:14:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00060,False
3093,1077929417113609,vendorID_1844,Limit,60,user_602,Change Approval for Purchase Order,5929.0,2018-07-31 12:51:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00060,False
3094,1077929417113610,vendorID_1844,Limit,60,user_603,Change Approval for Purchase Order,5929.0,2018-07-31 14:07:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00060,False
3095,1077929417113614,vendorID_1844,Limit,60,user_603,Change Approval for Purchase Order,5929.0,2018-08-11 09:35:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00060,False
3096,1077929417113611,vendorID_1844,Limit,60,user_602,Change Approval for Purchase Order,5929.0,2018-08-13 10:07:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00060,False
3097,1077929417113612,vendorID_1844,Limit,60,user_603,Change Approval for Purchase Order,5929.0,2018-08-13 11:01:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00060,False
3100,1078659561553920,vendorID_1864,Limit,40,user_603,Change Approval for Purchase Order,1515.0,2018-04-10 10:10:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076173,2-way match,vendor_1788,False,4508076173_00040,False
3101,1078659561553921,vendorID_1864,Limit,40,NONE,Vendor creates invoice,1515.0,2018-11-14 23:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076173,2-way match,vendor_1788,False,4508076173_00040,False
3102,1078659561553922,vendorID_1864,Limit,40,user_602,Create Purchase Order Item,1515.0,2018-11-19 08:42:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076173,2-way match,vendor_1788,False,4508076173_00040,False
3103,1078659561553923,vendorID_1864,Limit,40,user_359,Record Invoice Receipt,1515.0,2018-11-20 11:09:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076173,2-way match,vendor_1788,False,4508076173_00040,False
3104,1078659561553924,vendorID_1864,Limit,40,user_604,Clear Invoice,1515.0,2018-11-22 09:43:00+00:00,Real Estate,companyID_0003,Framework order,Real estate brokers or agents,4508076173,2-way match,vendor_1788,False,4508076173_00040,False
3105,1079394000961536,vendorID_1906,Limit,10,NONE,Vendor creates invoice,371.0,2018-04-11 23:59:00+00:00,Energy,companyID_0003,Framework order,Electricity,4508076221,2-way match,vendor_1830,False,4508076221_00010,False
3106,1079394000961537,vendorID_1906,Limit,10,user_602,Create Purchase Order Item,371.0,2018-11-16 08:39:00+00:00,Energy,companyID_0003,Framework order,Electricity,4508076221,2-way match,vendor_1830,False,4508076221_00010,False
3107,1079394000961538,vendorID_1906,Limit,10,user_603,Change Approval for Purchase Order,371.0,2018-11-16 15:32:00+00:00,Energy,companyID_0003,Framework order,Electricity,4508076221,2-way match,vendor_1830,False,4508076221_00010,False
3108,1079394000961539,vendorID_1906,Limit,10,user_359,Record Invoice Receipt,371.0,2018-11-20 10:32:00+00:00,Energy,companyID_0003,Framework order,Electricity,4508076221,2-way match,vendor_1830,False,4508076221_00010,False
3109,1079394000961540,vendorID_1906,Limit,10,user_604,Clear Invoice,371.0,2018-11-22 09:43:00+00:00,Energy,companyID_0003,Framework order,Electricity,4508076221,2-way match,vendor_1830,False,4508076221_00010,False
3110,1079394000961541,vendorID_1906,Limit,10,user_602,Change Approval for Purchase Order,371.0,2019-07-01 10:27:00+00:00,Energy,companyID_0003,Framework order,Electricity,4508076221,2-way match,vendor_1830,False,4508076221_00010,False
3111,1079394000961542,vendorID_1906,Limit,10,user_603,Change Approval for Purchase Order,371.0,2019-07-01 10:39:00+00:00,Energy,companyID_0003,Framework order,Electricity,4508076221,2-way match,vendor_1830,False,4508076221_00010,False
3142,1080996023762944,vendorID_1970,Limit,10,NONE,Vendor creates invoice,12324.0,2018-04-12 23:59:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076339,2-way match,vendor_1894,False,4508076339_00010,False
3143,1080996023762948,vendorID_1970,Limit,10,user_604,Clear Invoice,12324.0,2019-01-16 17:23:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076339,2-way match,vendor_1894,False,4508076339_00010,False
3144,1080996023762945,vendorID_1970,Limit,10,user_602,Create Purchase Order Item,12324.0,2019-10-01 14:35:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076339,2-way match,vendor_1894,False,4508076339_00010,False
3145,1080996023762946,vendorID_1970,Limit,10,user_603,Change Approval for Purchase Order,12324.0,2019-10-01 15:06:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076339,2-way match,vendor_1894,False,4508076339_00010,False
3146,1080996023762947,vendorID_1970,Limit,10,user_359,Record Invoice Receipt,12324.0,2019-11-01 11:27:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076339,2-way match,vendor_1894,False,4508076339_00010,False
3147,1081000318730240,vendorID_1970,Limit,20,NONE,Vendor creates invoice,529.0,2018-04-12 23:59:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076339,2-way match,vendor_1894,False,4508076339_00020,False
3148,1081000318730244,vendorID_1970,Limit,20,user_604,Clear Invoice,529.0,2019-01-16 17:23:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076339,2-way match,vendor_1894,False,4508076339_00020,False
3149,1081000318730241,vendorID_1970,Limit,20,user_602,Create Purchase Order Item,529.0,2019-10-01 14:35:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076339,2-way match,vendor_1894,False,4508076339_00020,False
3150,1081000318730242,vendorID_1970,Limit,20,user_603,Change Approval for Purchase Order,529.0,2019-10-01 15:06:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076339,2-way match,vendor_1894,False,4508076339_00020,False
3151,1081000318730243,vendorID_1970,Limit,20,user_359,Record Invoice Receipt,529.0,2019-11-01 11:27:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076339,2-way match,vendor_1894,False,4508076339_00020,False
3158,1081004613697536,vendorID_1970,Limit,30,NONE,Vendor creates invoice,654.0,2018-04-12 23:59:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076339,2-way match,vendor_1894,False,4508076339_00030,False
3159,1081004613697540,vendorID_1970,Limit,30,user_604,Clear Invoice,654.0,2019-01-16 17:23:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076339,2-way match,vendor_1894,False,4508076339_00030,False
3160,1081004613697537,vendorID_1970,Limit,30,user_602,Create Purchase Order Item,654.0,2019-10-01 14:35:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076339,2-way match,vendor_1894,False,4508076339_00030,False
3161,1081004613697538,vendorID_1970,Limit,30,user_603,Change Approval for Purchase Order,654.0,2019-10-01 15:06:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076339,2-way match,vendor_1894,False,4508076339_00030,False
3162,1081004613697539,vendorID_1970,Limit,30,user_359,Record Invoice Receipt,654.0,2019-11-01 11:27:00+00:00,Real Estate,companyID_0003,Framework order,Business park,4508076339,2-way match,vendor_1894,False,4508076339_00030,False
3191,1077980956721152,vendorID_1844,Limit,180,user_603,Change Approval for Purchase Order,6589.0,2018-04-16 10:33:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00180,False
3192,1077980956721155,vendorID_1844,Limit,180,user_602,Change Approval for Purchase Order,6589.0,2018-06-07 08:56:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00180,False
3193,1077980956721156,vendorID_1844,Limit,180,user_603,Change Approval for Purchase Order,6589.0,2018-06-07 11:51:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00180,False
3194,1077980956721159,vendorID_1844,Limit,180,NONE,Vendor creates invoice,6589.0,2018-06-08 23:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00180,False
3195,1077980956721153,vendorID_1844,Limit,180,user_602,Change Approval for Purchase Order,6589.0,2018-06-27 10:35:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00180,False
3196,1077980956721154,vendorID_1844,Limit,180,user_603,Change Approval for Purchase Order,6589.0,2018-06-27 11:05:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00180,False
3197,1077980956721160,vendorID_1844,Limit,180,user_602,Create Purchase Order Item,6589.0,2018-07-08 08:07:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00180,False
3198,1077980956721165,vendorID_1844,Limit,180,user_602,Change Approval for Purchase Order,6589.0,2018-07-11 15:14:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00180,False
3199,1077980956721157,vendorID_1844,Limit,180,user_602,Change Approval for Purchase Order,6589.0,2018-07-31 12:51:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00180,False
3200,1077980956721158,vendorID_1844,Limit,180,user_603,Change Approval for Purchase Order,6589.0,2018-07-31 14:07:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00180,False
3201,1077980956721161,vendorID_1844,Limit,180,user_359,Record Invoice Receipt,6589.0,2018-08-08 12:31:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00180,False
3202,1077980956721166,vendorID_1844,Limit,180,user_603,Change Approval for Purchase Order,6589.0,2018-08-11 09:35:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00180,False
3203,1077980956721162,vendorID_1844,Limit,180,user_602,Change Approval for Purchase Order,6589.0,2018-08-13 10:07:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00180,False
3204,1077980956721163,vendorID_1844,Limit,180,user_603,Change Approval for Purchase Order,6589.0,2018-08-13 11:01:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00180,False
3205,1077980956721164,vendorID_1844,Limit,180,user_604,Clear Invoice,6589.0,2018-09-19 16:48:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00180,False
3206,1077993841623040,vendorID_1844,Limit,210,user_603,Change Approval for Purchase Order,5873.0,2018-04-16 10:33:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00210,False
3207,1077993841623049,vendorID_1844,Limit,210,user_602,Create Purchase Order Item,5873.0,2018-05-10 08:42:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00210,False
3208,1077993841623050,vendorID_1844,Limit,210,NONE,Vendor creates invoice,5873.0,2018-05-10 23:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00210,False
3209,1077993841623043,vendorID_1844,Limit,210,user_602,Change Approval for Purchase Order,5873.0,2018-06-07 08:56:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00210,False
3210,1077993841623044,vendorID_1844,Limit,210,user_603,Change Approval for Purchase Order,5873.0,2018-06-07 11:51:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00210,False
3211,1077993841623041,vendorID_1844,Limit,210,user_602,Change Approval for Purchase Order,5873.0,2018-06-27 10:35:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00210,False
3212,1077993841623042,vendorID_1844,Limit,210,user_603,Change Approval for Purchase Order,5873.0,2018-06-27 11:05:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00210,False
3213,1077993841623052,vendorID_1844,Limit,210,user_602,Change Approval for Purchase Order,5873.0,2018-07-11 15:14:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00210,False
3214,1077993841623045,vendorID_1844,Limit,210,user_602,Change Approval for Purchase Order,5873.0,2018-07-31 12:51:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00210,False
3215,1077993841623046,vendorID_1844,Limit,210,user_603,Change Approval for Purchase Order,5873.0,2018-07-31 14:07:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00210,False
3216,1077993841623051,vendorID_1844,Limit,210,user_359,Record Invoice Receipt,5873.0,2018-08-10 11:55:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00210,False
3217,1077993841623053,vendorID_1844,Limit,210,user_603,Change Approval for Purchase Order,5873.0,2018-08-11 09:35:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00210,False
3218,1077993841623047,vendorID_1844,Limit,210,user_602,Change Approval for Purchase Order,5873.0,2018-08-13 10:07:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00210,False
3219,1077993841623048,vendorID_1844,Limit,210,user_603,Change Approval for Purchase Order,5873.0,2018-08-13 11:01:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00210,False
3220,1077993841623054,vendorID_1844,Limit,210,user_604,Clear Invoice,5873.0,2018-11-22 09:43:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00210,False
3221,1077989546655744,vendorID_1844,Limit,200,user_603,Change Approval for Purchase Order,6013.0,2018-04-16 10:33:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00200,False
3222,1077989546655753,vendorID_1844,Limit,200,NONE,Vendor creates invoice,6013.0,2018-05-09 23:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00200,False
3223,1077989546655747,vendorID_1844,Limit,200,user_602,Change Approval for Purchase Order,6013.0,2018-06-07 08:56:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00200,False
3224,1077989546655748,vendorID_1844,Limit,200,user_603,Change Approval for Purchase Order,6013.0,2018-06-07 11:51:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00200,False
3225,1077989546655754,vendorID_1844,Limit,200,user_602,Create Purchase Order Item,6013.0,2018-06-09 10:05:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00200,False
3226,1077989546655745,vendorID_1844,Limit,200,user_602,Change Approval for Purchase Order,6013.0,2018-06-27 10:35:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00200,False
3227,1077989546655746,vendorID_1844,Limit,200,user_603,Change Approval for Purchase Order,6013.0,2018-06-27 11:05:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00200,False
3228,1077989546655757,vendorID_1844,Limit,200,user_602,Change Approval for Purchase Order,6013.0,2018-07-11 15:14:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00200,False
3229,1077989546655749,vendorID_1844,Limit,200,user_602,Change Approval for Purchase Order,6013.0,2018-07-31 12:51:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00200,False
3230,1077989546655750,vendorID_1844,Limit,200,user_603,Change Approval for Purchase Order,6013.0,2018-07-31 14:07:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00200,False
3231,1077989546655758,vendorID_1844,Limit,200,user_603,Change Approval for Purchase Order,6013.0,2018-08-11 09:35:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00200,False
3232,1077989546655751,vendorID_1844,Limit,200,user_602,Change Approval for Purchase Order,6013.0,2018-08-13 10:07:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00200,False
3233,1077989546655752,vendorID_1844,Limit,200,user_603,Change Approval for Purchase Order,6013.0,2018-08-13 11:01:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00200,False
3234,1077989546655755,vendorID_1844,Limit,200,user_359,Record Invoice Receipt,6013.0,2018-09-13 05:21:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00200,False
3235,1077989546655756,vendorID_1844,Limit,200,user_604,Clear Invoice,6013.0,2018-10-17 17:25:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00200,False
3236,1077985251688448,vendorID_1844,Limit,190,user_603,Change Approval for Purchase Order,6589.0,2018-04-16 10:33:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00190,False
3237,1077985251688451,vendorID_1844,Limit,190,user_602,Change Approval for Purchase Order,6589.0,2018-06-07 08:56:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00190,False
3238,1077985251688452,vendorID_1844,Limit,190,user_603,Change Approval for Purchase Order,6589.0,2018-06-07 11:51:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00190,False
3239,1077985251688449,vendorID_1844,Limit,190,user_602,Change Approval for Purchase Order,6589.0,2018-06-27 10:35:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00190,False
3240,1077985251688450,vendorID_1844,Limit,190,user_603,Change Approval for Purchase Order,6589.0,2018-06-27 11:05:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00190,False
3241,1077985251688461,vendorID_1844,Limit,190,user_602,Change Approval for Purchase Order,6589.0,2018-07-11 15:14:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00190,False
3242,1077985251688453,vendorID_1844,Limit,190,user_602,Change Approval for Purchase Order,6589.0,2018-07-31 12:51:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00190,False
3243,1077985251688454,vendorID_1844,Limit,190,user_603,Change Approval for Purchase Order,6589.0,2018-07-31 14:07:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00190,False
3244,1077985251688462,vendorID_1844,Limit,190,user_603,Change Approval for Purchase Order,6589.0,2018-08-11 09:35:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00190,False
3245,1077985251688457,vendorID_1844,Limit,190,user_602,Create Purchase Order Item,6589.0,2018-08-13 10:07:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00190,False
3246,1077985251688456,vendorID_1844,Limit,190,user_602,Change Approval for Purchase Order,6589.0,2018-08-13 10:07:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00190,False
3247,1077985251688458,vendorID_1844,Limit,190,user_603,Change Approval for Purchase Order,6589.0,2018-08-13 11:01:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00190,False
3248,1077985251688459,vendorID_1844,Limit,190,user_359,Record Invoice Receipt,6589.0,2018-08-14 11:47:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00190,False
3249,1077985251688460,vendorID_1844,Limit,190,user_604,Clear Invoice,6589.0,2018-09-19 16:48:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00190,False
3250,1077985251688455,vendorID_1844,Limit,190,NONE,Vendor creates invoice,6589.0,2018-10-08 23:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00190,False
3251,1077933712080896,vendorID_1844,Limit,70,user_603,Change Approval for Purchase Order,5802.0,2018-04-16 10:33:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00070,False
3252,1077933712080902,vendorID_1844,Limit,70,user_602,Change Approval for Purchase Order,5802.0,2018-06-07 08:56:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00070,False
3253,1077933712080903,vendorID_1844,Limit,70,user_603,Change Approval for Purchase Order,5802.0,2018-06-07 11:51:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00070,False
3254,1077933712080898,vendorID_1844,Limit,70,user_602,Change Approval for Purchase Order,5802.0,2018-06-27 10:35:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00070,False
3255,1077933712080899,vendorID_1844,Limit,70,user_602,Create Purchase Order Item,5802.0,2018-06-27 10:35:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00070,False
3256,1077933712080900,vendorID_1844,Limit,70,user_603,Change Approval for Purchase Order,5802.0,2018-06-27 11:05:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00070,False
3257,1077933712080901,vendorID_1844,Limit,70,batch_00,Record Invoice Receipt,5802.0,2018-06-28 15:01:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00070,False
3258,1077933712080897,vendorID_1844,Limit,70,NONE,Vendor creates invoice,5802.0,2018-07-06 23:59:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00070,False
3259,1077933712080909,vendorID_1844,Limit,70,user_602,Change Approval for Purchase Order,5802.0,2018-07-11 15:14:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00070,False
3260,1077933712080904,vendorID_1844,Limit,70,user_604,Clear Invoice,5802.0,2018-07-25 17:03:00+00:00,Real Estate,companyID_0003,Framework order,Real estate services,4507076129,2-way match,vendor_1768,False,4507076129_00070,False
